study_number,original_chop_id,standardized_chop_id,block,setting,sex,sireline,days_aging,days_display,ph,ventral_color,ventral_marbling,ventral_firmness,minolta_ventral_l,minolta_ventral_a,minolta_ventral_b,chop_color,chop_marbling,chop_firmness,minolta_chop_l,minolta_chop_a,minolta_chop_b,moisture_percent,fat_percent,source_file,import_date
2108,312.0,2108B00C0312D00,,Commercial,Barrow,A,,,5.46,3.0,1.0,3.0,51.9331784178997,6.490565542969062,5.997057796574867,3.0,1.5,3.0,55.168002160389435,6.042588288428796,5.46340538361354,0.735939796100886,0.020193488125813647,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,315.0,2108B00C0315D00,,Commercial,,,,,5.5,3.0,1.5,4.0,48.045117665384296,5.512735376891397,2.624888921879731,3.0,1.5,3.0,50.97610063760057,5.584466884981653,4.297367341330682,0.756180032275618,0.014975005351497506,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,,2108B00C124xD00,,Commercial,Gilt,A,,,5.62,3.0,1.5,4.0,48.142641380011895,5.5946554961539,3.3651175869876537,3.0,1.5,3.0,51.72622927883816,4.676558578320666,4.620388396987973,0.7463241494897275,0.02018769768727957,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,25.0,2108B00C0025D00,,Commercial,Barrow,A,,,5.48,3.5,2.0,3.0,45.07721022306939,8.258103120959815,5.699864123125675,3.0,2.0,3.0,49.119159044330985,8.62002370491749,7.080862464728832,0.7517079262517706,0.025115739711963736,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,29.0,2108B00C0029D00,,Commercial,Barrow,A,,,5.55,3.0,4.0,3.0,50.77717091939226,6.82110368400779,5.196664026073616,3.0,2.0,3.0,49.0786437199871,7.399972525202192,5.567937272484369,0.722912008034587,0.03529906043169616,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,34.0,2108B00C0034D00,,Commercial,Barrow,A,,,5.55,3.0,2.5,3.0,47.141974836047254,8.295335701142548,5.5603246032209785,3.0,2.0,3.0,48.94816110781146,8.07341331938305,6.167756356519405,0.729812736054934,0.04040702531512754,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,41.0,2108B00C0041D00,,Commercial,Gilt,A,,,5.56,3.0,2.0,3.0,48.736553710012586,8.466706417231462,5.798541275672875,3.0,2.0,2.0,50.17671956685271,6.842135981694975,5.303969200514991,0.7312385676806128,0.02614000634644753,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,42.0,2108B00C0042D00,,Commercial,Gilt,A,,,5.44,3.0,1.5,3.0,48.92842002419181,6.4414181192334885,4.513680152873478,3.0,2.0,3.0,50.554738695550114,6.461166683464192,4.405341592922074,0.7465975472414965,0.02365782509148355,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,46.0,2108B00C0046D00,,Commercial,Gilt,A,,,5.56,3.0,3.0,3.0,53.69546160001464,8.253683974956905,7.132699966900757,3.0,2.0,2.0,50.89481042621024,7.565972031159718,5.649305509764879,,,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,47.0,2108B00C0047D00,,Commercial,Gilt,A,,,5.44,3.0,2.0,3.0,50.82147993892299,8.182143878315895,6.219406162396401,3.0,2.0,3.0,51.48717746886906,8.050425480719381,6.368152013477246,0.7206404997040197,0.03936928110534611,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,67.0,2108B00C0067D00,,Commercial,Gilt,A,,,5.43,3.0,1.5,3.0,48.439713015596,6.349085145829269,4.881467209734858,3.0,2.0,4.0,50.400507278265124,5.862117794990073,4.59995569048639,0.7314312394512659,0.022493631564212316,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,69.0,2108B00C0069D00,,Commercial,Gilt,A,,,5.61,3.5,2.0,3.0,46.21222942367723,7.205979779130789,3.8656005197907684,3.0,2.0,3.0,50.57704886015719,5.157680015654142,4.174928605876604,0.7398626202475951,0.0221447720045599,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,76.0,2108B00C0076D00,,Commercial,Gilt,A,,,5.6,3.5,2.5,3.0,46.619572671652804,7.675388669539595,5.998780958590633,3.0,2.0,3.0,47.72769770763665,6.836682514760994,4.078823553640887,0.7323666784766562,0.0233044216649341,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,85.0,2108B00C0085D00,,Commercial,Barrow,A,,,5.55,3.0,1.5,3.0,46.11798464512514,5.238730082933573,3.2129075799690376,3.0,2.0,3.0,50.53946522369897,5.5404002188274575,4.178228423224173,0.7577694449830557,0.012739278672546081,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,90.0,2108B00C0090D00,,Commercial,Barrow,A,,,5.58,3.0,1.5,3.0,49.48276309172414,6.011973175258256,5.078302591416928,3.0,2.0,3.0,53.38776086049732,5.962586428798988,5.180521510648184,0.7364578460334987,0.03355082141151527,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,94.0,2108B00C0094D00,,Commercial,Barrow,A,,,5.56,3.0,1.5,3.0,47.737945171817245,5.670754083746732,4.225746973802713,3.0,2.0,3.0,51.11730805587942,4.808664534420137,3.6660199585715647,0.738536398344156,0.01457824762376397,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,99.0,2108B00C0099D00,,Commercial,Barrow,A,,,5.6,3.5,2.0,3.0,45.085577537404234,7.189420064078855,4.1923561993756575,3.0,2.0,4.0,50.26570515108766,5.422087417362276,5.416024572010603,0.7506900126691778,0.020598329953916555,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,128.0,2108B00C0128D00,,Commercial,Gilt,A,,,5.52,3.0,2.0,3.0,47.15763116568369,7.052542508598103,4.447889758852441,3.0,2.0,3.0,48.97898254763628,7.193522231593585,5.7396600372886075,0.7279599700911841,0.035145005514057984,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,135.0,2108B00C0135D00,,Commercial,Gilt,A,,,5.45,3.5,2.0,3.0,45.05767756890319,9.154494883677867,5.658782057642242,3.0,2.0,2.0,51.58072281583645,7.2099951653425975,5.951458862539516,0.7354465281147133,0.030767378539909216,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,143.0,2108B00C0143D00,,Commercial,Gilt,A,,,5.52,3.0,2.0,4.0,51.61602015191376,7.406746225607219,6.2291031827289345,3.0,2.0,3.0,50.753826745593216,7.390558528856617,5.555033948070931,0.7409736403255716,0.024370151280757014,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,178.0,2108B00C0178D00,,Commercial,Barrow,B,,,5.44,3.0,2.0,3.0,44.95842616659073,6.545887945063722,4.261326202372295,3.0,2.0,3.0,47.11847577364776,6.454854055958692,4.472511054123718,0.7292578214958927,0.02485301603639189,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,179.0,2108B00C0179D00,,Commercial,Barrow,B,,,5.62,3.5,1.5,3.0,44.38171199029475,6.850044495163187,3.9508174143706,3.0,2.0,3.0,51.58072281583645,6.143522151973057,4.88792475126445,0.7295493223581191,0.03176206923788516,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,182.0,2108B00C0182D00,,Commercial,Barrow,B,,,5.67,3.5,2.0,3.0,43.74424577861334,4.971532902729503,2.457765045326088,3.0,2.0,3.0,46.65537802596342,4.611940129681635,2.9415253955327403,0.7435686012239553,0.0166147225048461,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,190.0,2108B00C0190D00,,Commercial,Barrow,B,,,5.56,3.0,2.5,3.0,46.298146901176025,6.0005773423716935,3.81481434265023,3.0,2.0,4.0,48.49354634144984,6.269034528510408,3.7002760670792334,0.7302957351273203,0.03604151963872749,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,211.0,2108B00C0211D00,,Commercial,Gilt,B,,,5.44,3.0,1.5,4.0,47.34231125862215,9.264572249825465,6.731598051596466,3.0,2.0,3.0,50.926188618847235,7.0045458485788465,5.307883316838158,0.7203597889032918,0.03109331239694209,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,213.0,2108B00C0213D00,,Commercial,Gilt,B,,,5.48,3.0,1.5,3.0,45.96117499876083,6.899335666320172,3.7844407938443902,3.0,2.0,3.0,50.55708783833292,6.099081528780859,4.182564410443956,0.7341490439628302,0.026674545840299338,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,217.0,2108B00C0217D00,,Commercial,Gilt,B,,,5.48,3.5,1.5,3.0,44.73497879262814,6.714808836480568,3.6621689643109745,3.0,2.0,3.0,47.824915888137284,6.583475756177847,3.914890980335106,0.7228821435521865,0.027750289202462877,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,223.0,2108B00C0223D00,,Commercial,Gilt,B,,,5.51,3.0,3.0,3.0,47.01251282826457,6.668373899084923,4.7597362841804935,3.0,2.0,3.0,49.969346132246855,6.564883366142582,5.545649612591452,0.7270686275922761,0.026028685568974298,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,225.0,2108B00C0225D00,,Commercial,Gilt,B,,,5.54,3.0,2.0,3.0,48.89137310297738,6.878929552768087,4.656034350721261,3.0,2.0,3.0,50.4217418519155,5.986265302812321,4.087603714530674,0.7497239308036443,0.018978228652395252,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,228.0,2108B00C0228D00,,Commercial,Gilt,B,,,5.66,3.0,2.5,3.0,51.733034567195745,7.539092117661128,6.356486733345901,3.0,2.0,3.0,50.38162069336572,6.829868238727165,4.825598960871003,0.7256783744263475,0.04113139406300927,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,230.0,2108B00C0230D00,,Commercial,Gilt,B,,,5.52,3.5,1.5,3.0,48.03750593276385,7.603992964036854,5.094355159945496,3.0,2.0,3.0,51.983874838519526,6.24757699176226,4.722933750630687,0.7431449927188305,0.021649968519484943,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,239.0,2108B00C0239D00,,Commercial,,,,,5.55,3.0,2.0,3.0,51.74550737873139,5.105847075998926,3.908897900288766,3.0,2.0,4.0,50.2976815297761,7.365240162939379,5.873761325185667,0.7227836133861338,0.03008514730147302,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,301.0,2108B00C0301D00,,Commercial,Barrow,A,,,5.53,3.0,1.5,3.0,53.00635843665839,7.148907496066725,6.734118210853635,3.0,2.0,3.0,52.81022008802698,5.987105205936816,5.418873533308632,0.7346759270624877,0.03349556705050707,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,308.0,2108B00C0308D00,,Commercial,Barrow,A,,,5.5,3.0,1.5,3.0,46.288761217192906,8.165117880385598,6.247656049838168,3.0,2.0,3.0,49.266064192907194,7.986811857606247,6.1112129600503495,0.7444390728619948,0.01945389978600652,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,,2108B00C140xD00,,Commercial,Gilt,A,,,5.65,4.0,2.0,3.0,42.28932764915093,8.886622108847831,4.718820448152449,3.0,2.0,3.0,45.79675609886518,7.385927171731311,3.90386413624626,0.7454449507245444,0.018715011851871514,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,,2108B00C169xD00,,Commercial,Barrow,B,,,5.59,3.5,1.5,3.0,43.80104107388423,7.490642366565881,3.8463744462739036,3.0,2.0,3.0,46.24179031467687,6.033930931202858,3.836450422738591,,,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,,2108B00C177xD00,,Commercial,,,,,5.55,3.0,2.0,3.0,44.395979206928516,7.077003719095753,3.6129446184460123,3.0,2.0,3.0,50.30833347107922,8.665125082842618,7.047970089026401,0.7420938469345919,0.0252446491605252,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,2.0,2108B00C0002D00,,Commercial,,,,,5.48,3.0,2.5,4.0,47.64945219679897,7.328735036439548,4.207143113398204,3.0,2.5,3.0,52.059216376167456,5.947298481470076,4.748417073390554,0.73051,0.03674721109761418,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,11.0,2108B00C0011D00,,Commercial,Barrow,A,,,5.6,4.0,4.0,4.0,49.179225318233506,8.920462252841821,6.6602874598878925,3.0,2.5,3.0,52.50004115436106,7.783042795995732,6.889197754404042,0.7210125991015102,0.05721490457050542,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,21.0,2108B00C0021D00,,Commercial,Barrow,A,,,5.52,3.0,3.0,3.0,47.02168419259332,8.255389803037083,6.153146714497493,3.0,2.5,3.0,51.49403104639856,5.403083470884251,5.055780551661426,0.7332879942537007,0.03246900934320493,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,23.0,2108B00C0023D00,,Commercial,Barrow,A,,,5.52,3.0,1.5,3.0,49.97293259230243,8.514816583483631,6.616734915444833,3.0,2.5,3.0,49.549431383485626,7.715527502055952,6.209764411328811,0.7350860255837504,0.03514052240864415,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,30.0,2108B00C0030D00,,Commercial,Barrow,A,,,5.45,3.0,3.0,4.0,53.30986630693795,7.527664458014394,7.220483892365359,3.0,2.5,3.0,53.307700068987245,8.059516547841483,7.310076933133169,0.7154401369139799,0.044612771058254924,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,33.0,2108B00C0033D00,,Commercial,Barrow,A,,,5.52,3.0,2.5,4.0,46.6924663307796,6.235864024462135,3.459869100491564,3.0,2.5,4.0,52.413441768535705,4.395995396864971,3.276746616786208,0.7304369943263379,0.02833210419783501,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,145.0,2108B00C0145D00,,Commercial,Gilt,A,,,5.57,3.0,2.5,3.0,48.94075960790603,8.342919466253985,6.286405905660053,3.0,2.5,3.0,49.19147014762514,9.097068669971398,6.900990850566413,0.723196278292997,0.04038613917815814,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,167.0,2108B00C0167D00,,Commercial,Barrow,B,,,5.6,3.5,2.0,3.0,46.63814352065398,6.750773610022409,5.037039157173151,3.0,2.5,4.0,51.33489772226103,5.854172754738595,3.766818730265431,0.73825686605622,0.02698373677305464,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,203.0,2108B00C0203D00,,Commercial,Gilt,B,,,5.44,3.0,1.5,3.0,46.0585983903326,6.187081467596334,3.738352687347879,3.0,2.5,3.0,48.64579560328151,5.4825208840247885,4.292302433847794,0.7397715236738163,0.02516434003299832,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,222.0,2108B00C0222D00,,Commercial,Gilt,B,,,5.48,3.0,1.5,3.0,46.46394092276814,5.535840414239656,3.4453092526776974,3.0,2.5,4.0,52.173596175003354,6.351990783914408,5.663031980083466,0.7460152663680358,0.026693390393152827,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,303.0,2108B00C0303D00,,Commercial,Barrow,A,,,5.49,3.0,2.0,3.0,52.52331899915882,6.330530299695769,5.955749862109827,3.0,2.5,3.0,46.503920414560454,6.53139041538614,3.636067771680662,0.7461797251792464,0.02045121568043775,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,,2108B00C100xD00,,Commercial,,,,,5.66,3.5,3.0,3.0,45.23718633699948,7.610168020081409,4.105311851167759,3.0,2.5,3.0,50.73280302048887,6.339258673543291,4.569720429488533,0.7340764608046668,0.03753909309789985,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,,2108B00C169xyD00,,Commercial,,,,,5.73,4.0,2.5,3.0,42.217265119421356,6.8174525178265615,4.501227000812991,3.0,2.5,3.0,47.835132165690375,3.8735063011916537,3.217591143499754,0.7229389103329522,0.03469131165516978,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,14.0,2108B00C0014D00,,Commercial,Barrow,A,,,5.6,3.5,2.5,3.0,48.63085205314134,9.203128963900408,6.174808737552251,3.0,3.0,3.0,48.64953041151695,7.09698965018235,5.206333603177371,0.7281486311368863,0.03973795420457951,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,31.0,2108B00C0031D00,,Commercial,Barrow,A,,,5.58,3.5,4.0,3.0,47.36564462686422,5.711221688034951,4.687678343359081,3.0,3.0,4.0,55.05482294068959,4.010133695433959,4.97678043653762,0.7160085863338891,0.045585349890254936,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,55.0,2108B00C0055D00,,Commercial,Gilt,A,,,5.55,4.0,3.0,3.0,47.50786548569377,8.468434983820606,5.8002231586366415,3.0,3.0,3.0,55.045546854038406,6.314823249284673,6.097578976906837,0.7197271076205976,0.0446915003174812,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,118.0,2108B00C0118D00,,Commercial,Barrow,A,,,5.48,3.0,2.5,3.0,47.58774643616196,6.3404626718441826,4.755721036866412,3.0,3.0,3.0,49.07741519519644,5.681493122820069,4.322578208419481,0.7276000112614812,0.031543283950444236,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,173.0,2108B00C0173D00,,Commercial,Barrow,B,,,5.39,3.0,1.5,3.0,51.981623269502904,8.535324712882876,7.688256364655666,3.0,3.0,3.0,55.258287035118755,7.33348748745366,5.840428692190125,0.720636849314858,0.044922454099258546,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,196.0,2108B00C0196D00,,Commercial,Barrow,B,,,5.54,3.5,2.0,3.0,43.80831472398442,8.359662371480226,4.640631933285356,3.0,3.0,3.0,54.11601663319762,7.234917669630581,6.076432575628954,0.730929597744248,0.0344162142164362,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,13.0,2108B00C0013D00,,Commercial,Barrow,A,,,5.55,2.5,2.0,3.0,52.32885147671537,7.337234962036421,6.615828509824984,2.5,1.5,3.0,54.55354314865144,4.75737863808906,5.570154768842528,0.7489425105748941,0.02564974350256497,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,87.0,2108B00C0087D00,,Commercial,Barrow,A,,,5.64,3.5,2.0,3.0,45.45700338446581,8.692343771018463,6.071602846444546,2.5,2.0,3.0,52.553224437490925,4.213803065818977,3.5531460744517407,0.7341491667504008,0.03632327094749356,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,114.0,2108B00C0114D00,,Commercial,Barrow,A,,,5.44,3.0,2.0,4.0,51.73076628968937,7.475539799429498,6.2903467556962855,2.5,2.0,2.0,55.97146507117587,6.359746852697468,5.714011890782844,0.7319886551882737,0.03059793388925549,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,108.0,2108B00C0108D00,,Commercial,Barrow,A,,,5.52,3.0,2.5,3.0,46.29948748233244,7.717357786754697,6.33801744749678,2.5,2.5,2.0,58.39411993456767,4.180881695371951,5.35173974821983,0.7383789397678171,0.028983357252432347,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,43.0,2108B00C0043D00,,Commercial,Gilt,A,,,5.54,3.0,1.5,3.0,50.066044009283615,6.370645100332528,4.6085420369655905,2.5,3.0,3.0,53.38235716593461,6.03298111052214,5.109541021486619,0.7435197744897355,0.028946127355453058,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2108,147.0,2108B00C0147D00,,Commercial,Gilt,A,,,5.57,3.0,2.0,4.0,47.79808258700371,6.123396965736605,4.65947949335519,2.5,3.0,3.0,52.9100724052353,4.841594235915069,4.856412644327901,0.7482750436737705,0.02532449676253215,UI 21-08 Standardized Master File.xlsx,2025-11-30T13:13:39.712765
2210,1.0,2110B00C0001D00,,,,,,,5.7,4.0,2.5,3.0,47.089730914430625,5.5464011569647536,2.421668718351122,3.0,1.5,3.0,50.64154677249701,5.816723508046573,1.8328353283499688,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,2.0,2110B00C0002D00,,,,,,,5.74,4.0,2.0,3.0,49.98607961086664,5.698071510185643,3.1099965118005723,3.0,2.0,3.0,52.39676288500172,5.521343363827702,2.7805948030674266,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,3.0,2110B00C0003D00,,,,,,,5.53,3.0,2.0,3.0,60.3993509260208,6.329441713545547,7.115738876877242,3.0,2.0,3.0,54.808702474387346,6.019763942335055,3.793202523863881,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,4.0,2110B00C0004D00,,,,,,,5.52,3.0,2.5,3.0,53.90796861268521,7.737495536377592,5.220111224987312,4.0,2.0,4.0,55.48809476320616,7.442808771831732,5.357937415819469,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,5.0,2110B00C0005D00,,,,,,,5.59,3.0,2.0,3.0,54.62037503340241,7.626018127617873,5.676294003696425,3.0,1.5,4.0,51.54082661855409,6.127075424009309,2.893095406616708,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,6.0,2110B00C0006D00,,,,,,,5.71,4.0,3.0,2.0,48.190660869812916,7.813088255963995,3.6806013745736443,3.5,2.5,3.0,47.57873766790091,7.727434162376035,2.3226207059409365,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,7.0,2110B00C0007D00,,,,,,,5.76,4.5,2.5,3.0,46.11798464512514,7.658451650463971,3.156206845021048,4.0,1.5,4.0,48.410881486257026,7.760124896664278,2.747869915106227,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,8.0,2110B00C0008D00,,,,,,,5.72,3.5,2.5,3.0,50.76083171198553,6.253947807878079,3.598274758730846,3.0,2.0,4.0,54.31441942354492,3.9900989649699903,2.244982545451335,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,9.0,2110B00C0009D00,,,,,,,5.59,3.0,3.0,3.0,54.158324020904544,7.372663369822119,5.120060306666985,3.0,3.0,3.0,51.08842051333548,6.656327575420673,3.2022768533364276,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
2210,10.0,2110B00C0010D00,,,,,,,5.68,3.5,3.0,4.0,48.39708336520252,7.409961684976318,4.087873237358419,3.0,3.0,4.0,51.845124944722926,5.567669706052991,3.0636915938725195,,,UI 21-10 Standerdized Master File.xlsx,2025-11-30T13:13:39.778254
